date,time,latitude,longitude,projection_x_coordinate,projection_y_coordinate,horizontalAccuracy,llhPositionValidFlags,roll,pitch,yaw,surge_velocity,sway_velocity,heave_velocity,speedAccuracy,headingAccuracy,nedVelocityValidFlags,roll_rate,pitch_rate,yaw_rate,surge_acceleration,sway_acceleration,heave_acceleration,azimuth_angle_reference,RL_azimuth_angle,FL_azimuth_angle,RR_azimuth_angle,FR_azimuth_angle,thruster_speed_reference,RL_thruster_speed,FL_thruster_speed,RR_thruster_speed,FR_thruster_speed,RL_thruster_force,FL_thruster_force,RR_thruster_force,FR_thruster_force,RL_thruster_current,FL_thruster_current,RR_thruster_current,FR_thruster_current
date,time,latitude,longitude,projection_x_coordinate,projection_y_coordinate,horizontalAccuracy,llhPositionValidFlags,platform_roll,platform_pitch,platform_yaw,platform_surge_rate_fore,platform_sway_rate_starboard,platform_heave_rate_down,platform_speed_accuracy,platform_track,platform_speed_validity,platform_roll_rate,platform_pitch_rate,platform_yaw_rate,platform_surge_acceleration_fore,platform_sway_acceleration_starboard,platform_heave_acceleration_down,azimuth_angle_reference,azimuth_angle,azimuth_angle,azimuth_angle,azimuth_angle,thruster_speed_reference,thruster_speed,thruster_speed,thruster_speed,thruster_speed,thruster_force,thruster_force,thruster_force,thruster_force,thruster_current,thruster_current,thruster_current,thruster_current
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1611.90,1620.00,1603.80,11.94,10.62,10.73,10.51,3.49,3.15,2.84,3.26
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1636.20,1620.00,1595.70,11.83,10.94,10.73,10.41,3.42,3.15,2.84,3.26
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1611.90,1603.80,11.60,10.73,10.62,10.51,3.39,3.15,2.83,3.26
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1628.10,1620.00,1603.80,11.49,10.83,10.73,10.51,3.39,3.15,2.83,3.26
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1628.10,1611.90,1603.80,11.60,10.83,10.62,10.51,3.40,3.16,2.81,3.26
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1628.10,1611.90,1595.70,11.60,10.83,10.62,10.41,3.39,3.15,2.81,3.25
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1628.10,1620.00,1595.70,11.49,10.83,10.73,10.41,3.34,3.15,2.80,3.25
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1660.50,1628.10,1620.00,1603.80,11.27,10.83,10.73,10.51,3.33,3.15,2.80,3.25
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1628.10,1620.00,1603.80,11.49,10.83,10.73,10.51,3.37,3.14,2.82,3.25
20220914,134114.000,45.43685100,12.35507200,-54.34,28.93,1.45300000,1,1.15,4.34,-140.46,-0.36,0.00,0.00,0.200,11.774,1,-2.37,2.23,20.92,-0.24,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1628.10,1620.00,1603.80,11.71,10.83,10.73,10.51,3.41,3.15,2.81,3.25
20220914,134115.750,45.43684100,12.35505200,-55.46,27.37,1.44800000,1,2.87,2.87,-105.50,-0.31,0.00,0.00,0.200,10.447,1,5.35,6.65,17.26,0.09,0.47,-9.82,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1620.00,1603.80,11.60,10.73,10.73,10.51,3.36,3.14,2.80,3.25
20220914,134116.000,45.43684100,12.35504900,-55.46,27.14,1.44700000,1,3.33,3.44,-103.91,-0.25,0.00,0.00,0.200,10.810,1,2.85,8.13,16.94,-0.11,0.28,-10.01,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1620.00,1611.90,11.60,10.73,10.73,10.62,3.35,3.13,2.80,3.25
20220914,134116.000,45.43684100,12.35504900,-55.46,27.14,1.44700000,1,3.59,4.08,-102.26,-0.29,0.00,0.00,0.200,10.810,1,0.95,7.92,17.65,-0.68,0.66,-9.70,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1628.10,1620.00,1611.90,11.60,10.83,10.73,10.62,3.37,3.13,2.81,3.25
20220914,134116.250,45.43684000,12.35504500,-55.57,26.83,1.44600000,1,3.61,4.59,-100.54,-0.22,0.00,0.00,0.180,11.058,1,-3.06,4.78,16.10,-0.61,0.56,-9.67,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1620.00,1603.80,11.60,10.73,10.73,10.51,3.37,3.13,2.82,3.25
20220914,134116.250,45.43684000,12.35504500,-55.57,26.83,1.44600000,1,3.29,4.77,-98.90,-0.25,0.00,0.00,0.180,11.058,1,-4.70,1.78,17.02,-0.42,0.46,-9.40,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1620.00,1611.90,11.60,10.73,10.73,10.62,3.38,3.13,2.82,3.25
20220914,134116.250,45.43684000,12.35504500,-55.57,26.83,1.44600000,1,2.89,4.74,-97.10,-0.29,0.00,0.00,0.180,11.058,1,-5.67,0.51,18.72,-0.71,0.19,-9.60,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1620.00,1611.90,1611.90,11.71,10.73,10.62,10.62,3.44,3.13,2.83,3.26
20220914,134116.500,45.43684000,12.35504200,-55.57,26.59,1.44400000,1,2.36,4.56,-95.36,-0.23,0.00,0.00,0.180,9.876,1,-5.54,-0.91,17.70,-0.44,-0.23,-9.72,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1628.10,1611.90,1611.90,11.71,10.83,10.62,10.62,3.42,3.13,2.83,3.26
20220914,134116.500,45.43684000,12.35504200,-55.57,26.59,1.44400000,1,2.36,4.56,-95.36,-0.23,0.00,0.00,0.180,9.876,1,-5.54,-0.91,17.70,-0.44,-0.23,-9.72,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1611.90,1620.00,11.60,10.73,10.62,10.73,3.38,3.13,2.83,3.26
20220914,134116.750,45.43684000,12.35503800,-55.57,26.28,1.44200000,1,2.11,4.22,-92.16,-0.22,0.00,0.00,0.190,9.658,1,1.92,0.66,16.56,-0.37,-0.10,-10.12,30.00,-30.00,30.00,-30.00,30.00,1600.00,1660.50,1620.00,1611.90,1611.90,11.27,10.73,10.62,10.62,3.32,3.12,2.83,3.26
20220914,134116.750,45.43684000,12.35503800,-55.57,26.28,1.44200000,1,2.11,4.22,-92.16,-0.22,0.00,0.00,0.190,9.658,1,1.92,0.66,16.56,-0.37,-0.10,-10.12,30.00,-30.00,30.00,-30.00,30.00,1600.00,1644.30,1620.00,1620.00,1620.00,11.05,10.73,10.73,10.73,3.29,3.12,2.83,3.25
20220914,134117.000,45.43684000,12.35503400,-55.57,25.97,1.44300000,1,2.73,4.08,-89.10,-0.19,0.00,0.00,0.230,10.457,1,0.27,1.07,17.24,-0.05,0.85,-9.92,30.00,-30.00,30.00,-30.00,30.00,1600.00,1644.30,1644.30,1620.00,1611.90,11.05,11.05,10.73,10.62,3.29,3.12,2.84,3.26
20220914,134117.000,45.43684000,12.35503400,-55.57,25.97,1.44300000,1,2.73,4.08,-89.10,-0.19,0.00,0.00,0.230,10.457,1,0.27,1.07,17.24,-0.05,0.85,-9.92,30.00,-30.00,30.00,-30.00,30.00,1600.00,1644.30,1644.30,1620.00,1620.00,11.05,11.05,10.73,10.73,3.28,3.12,2.85,3.26
20220914,134117.000,45.43684000,12.35503400,-55.57,25.97,1.44300000,1,2.25,3.84,-85.51,-0.26,0.00,0.00,0.230,10.457,1,-5.86,-1.50,19.28,-0.84,0.27,-9.48,30.00,-30.00,30.00,-30.00,30.00,1600.00,1636.20,1652.40,1611.90,1620.00,10.94,11.16,10.62,10.73,3.29,3.11,2.85,3.26
20220914,134117.000,45.43684000,12.35503400,-55.57,25.97,1.44300000,1,2.25,3.84,-85.51,-0.26,0.00,0.00,0.230,10.457,1,-5.86,-1.50,19.28,-0.84,0.27,-9.48,30.00,-30.00,30.00,-30.00,30.00,1600.00,1636.20,1652.40,1611.90,1603.80,10.94,11.16,10.62,10.51,3.27,3.12,2.85,3.26
20220914,134117.000,45.43684000,12.35503400,-55.57,25.97,1.44300000,1,2.25,3.84,-85.51,-0.26,0.00,0.00,0.230,10.457,1,-5.86,-1.50,19.28,-0.84,0.27,-9.48,30.00,-30.00,30.00,-30.00,30.00,1600.00,1636.20,1652.40,1611.90,1603.80,10.94,11.16,10.62,10.51,3.26,3.12,2.84,3.26
20220914,134117.500,45.43684000,12.35502700,-55.57,25.42,1.44100000,1,1.57,2.38,-77.75,-0.25,0.00,0.00,0.190,9.849,1,3.82,0.18,20.26,-0.10,-0.36,-10.28,30.00,-30.00,30.00,-30.00,30.00,1600.00,1636.20,1652.40,1636.20,1603.80,10.94,11.16,10.94,10.51,3.27,3.12,2.84,3.28
20220914,134117.500,45.43684000,12.35502700,-55.57,25.42,1.44100000,1,2.08,2.37,-75.80,-0.29,0.00,0.00,0.190,9.849,1,6.31,1.70,19.38,0.11,0.06,-10.20,30.00,-30.00,30.00,-30.00,30.00,1600.00,1644.30,1652.40,1636.20,1603.80,11.05,11.16,10.94,10.51,3.27,3.11,2.85,3.28
20220914,134117.500,45.43684000,12.35502700,-55.57,25.42,1.44100000,1,2.75,2.42,-73.86,-0.32,0.00,0.00,0.190,9.849,1,5.24,1.93,18.69,-0.19,0.52,-10.12,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1652.40,1636.20,1595.70,11.49,11.16,10.94,10.41,3.27,3.12,2.84,3.28
20220914,134117.750,45.43684100,12.35502400,-55.46,25.19,1.44000000,1,3.13,2.52,-71.93,-0.27,0.00,0.00,0.190,9.800,1,0.73,2.52,18.61,-0.55,0.67,-9.76,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1652.40,1636.20,1595.70,11.49,11.16,10.94,10.41,3.26,3.13,2.83,3.29
20220914,134117.750,45.43684100,12.35502400,-55.46,25.19,1.44000000,1,3.10,2.62,-69.92,-0.30,0.00,0.00,0.190,9.800,1,-3.02,1.91,19.68,-0.31,0.41,-9.60,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1652.40,1628.10,1595.70,11.60,11.16,10.83,10.41,3.32,3.12,2.84,3.29
20220914,134118.000,45.43684100,12.35502100,-55.46,24.95,1.44000000,1,2.72,2.66,-67.84,-0.27,0.00,0.00,0.190,10.853,1,-4.42,1.22,19.81,-0.26,-0.08,-9.60,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1620.00,1628.10,1595.70,11.94,10.73,10.83,10.41,3.40,3.12,2.83,3.29
20220914,134118.000,45.43684100,12.35502100,-55.46,24.95,1.44000000,1,2.31,2.62,-65.81,-0.30,0.00,0.00,0.190,10.853,1,-2.62,0.37,20.24,-0.30,-0.25,-9.64,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1620.00,1644.30,1595.70,12.05,10.73,11.05,10.41,3.43,3.13,2.83,3.29
20220914,134118.000,45.43684100,12.35502100,-55.46,24.95,1.44000000,1,2.14,2.53,-63.76,-0.34,0.00,0.00,0.190,10.853,1,0.03,-0.12,21.18,-0.19,-0.12,-9.77,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1611.90,1652.40,1587.60,12.05,10.62,11.16,10.30,3.41,3.13,2.81,3.29
20220914,134118.250,45.43684200,12.35501700,-55.34,24.64,1.44100000,1,2.25,2.41,-61.66,-0.34,0.00,0.00,0.210,11.714,1,1.83,-0.09,20.51,-0.34,-0.02,-9.87,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1620.00,1660.50,1603.80,11.94,10.73,11.27,10.51,3.42,3.14,2.82,3.29
20220914,134118.250,45.43684200,12.35501700,-55.34,24.64,1.44100000,1,2.50,2.30,-59.60,-0.38,0.00,0.00,0.210,11.714,1,2.58,0.50,20.45,-0.33,-0.08,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1620.00,1660.50,1603.80,12.05,10.73,11.27,10.51,3.44,3.15,2.83,3.30
20220914,134118.500,45.43684300,12.35501400,-55.23,24.41,1.44300000,1,2.70,2.21,-57.55,-0.34,0.00,0.00,0.200,12.390,1,0.91,0.42,19.65,0.02,0.30,-9.76,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1620.00,1644.30,1611.90,11.94,10.73,11.05,10.62,3.39,3.15,2.82,3.30
20220914,134118.500,45.43684300,12.35501400,-55.23,24.41,1.44300000,1,2.70,2.15,-55.57,-0.37,0.00,0.00,0.200,12.390,1,-1.14,1.26,19.15,-0.11,0.29,-9.78,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1620.00,1636.20,1603.80,11.83,10.73,10.94,10.51,3.41,3.15,2.82,3.30
20220914,134118.500,45.43684300,12.35501400,-55.23,24.41,1.44300000,1,2.51,2.21,-53.61,-0.41,0.00,0.00,0.200,12.390,1,-3.26,2.83,19.63,-0.20,0.22,-9.72,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1628.10,1636.20,1611.90,11.49,10.83,10.94,10.62,3.41,3.15,2.83,3.29
20220914,134118.750,45.43684400,12.35501100,-55.12,24.17,1.44500000,1,2.14,2.47,-51.69,-0.35,0.00,0.00,0.190,12.801,1,-4.83,5.35,19.09,-0.05,0.10,-9.95,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1701.00,1644.30,1620.00,11.60,11.83,11.05,10.73,3.47,3.14,2.82,3.29
20220914,134118.750,45.43684400,12.35501100,-55.12,24.17,1.44500000,1,1.76,2.98,-49.81,-0.38,0.00,0.00,0.190,12.801,1,-3.17,7.17,19.12,0.20,-0.02,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1701.00,1644.30,1620.00,11.60,11.83,11.05,10.73,3.44,3.14,2.81,3.29
20220914,134119.000,45.43684600,12.35500700,-54.90,23.86,1.45000000,1,1.56,3.62,-47.88,-0.34,0.00,0.00,0.210,13.835,1,-1.58,8.10,18.83,-0.04,-0.10,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1709.10,1644.30,1620.00,11.38,11.94,11.05,10.73,3.37,3.13,2.82,3.29
20220914,134119.000,45.43684600,12.35500700,-54.90,23.86,1.45000000,1,1.52,4.24,-45.98,-0.38,0.00,0.00,0.210,13.835,1,0.72,6.42,18.58,-0.92,-0.30,-9.97,30.00,-30.00,30.00,-30.00,30.00,1600.00,1660.50,1717.20,1628.10,1620.00,11.27,12.05,10.83,10.73,3.36,3.12,2.82,3.28
20220914,134119.000,45.43684600,12.35500700,-54.90,23.86,1.45000000,1,1.73,4.62,-44.06,-0.41,0.00,0.00,0.210,13.835,1,2.37,2.81,19.09,-0.62,-0.14,-9.54,30.00,-30.00,30.00,-30.00,30.00,1600.00,1660.50,1709.10,1628.10,1620.00,11.27,11.94,10.83,10.73,3.35,3.12,2.83,3.28
20220914,134119.250,45.43684700,12.35500400,-54.79,23.63,1.45500000,1,2.08,4.59,-42.12,-0.38,0.00,0.00,0.210,14.167,1,2.89,-1.23,18.40,-0.20,0.03,-9.44,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1709.10,1628.10,1620.00,11.38,11.94,10.83,10.73,3.38,3.12,2.83,3.27
20220914,134119.250,45.43684700,12.35500400,-54.79,23.63,1.45500000,1,2.45,4.29,-40.26,-0.41,0.00,0.00,0.210,14.167,1,2.91,-1.69,18.62,-0.49,0.21,-9.63,30.00,-30.00,30.00,-30.00,30.00,1600.00,1660.50,1709.10,1620.00,1620.00,11.27,11.94,10.73,10.73,3.36,3.11,2.82,3.27
20220914,134119.500,45.43684900,12.35500200,-54.57,23.47,1.45900000,1,2.75,4.01,-38.33,-0.35,0.00,0.00,0.200,14.234,1,1.38,-0.36,19.85,-0.45,0.24,-9.81,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1709.10,1620.00,1620.00,11.38,11.94,10.73,10.73,3.41,3.11,2.81,3.27
20220914,134119.500,45.43684900,12.35500200,-54.57,23.47,1.45900000,1,2.85,3.84,-36.32,-0.39,0.00,0.00,0.200,14.234,1,-0.28,0.15,19.80,-0.09,0.16,-9.97,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1709.10,1628.10,1620.00,11.38,11.94,10.83,10.73,3.40,3.12,2.81,3.26
20220914,134119.500,45.43684900,12.35500200,-54.57,23.47,1.45900000,1,2.86,3.70,-34.30,-0.43,0.00,0.00,0.200,14.234,1,0.01,-0.02,20.52,-0.24,0.00,-9.93,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1701.00,1620.00,1620.00,11.49,11.83,10.73,10.73,3.45,3.11,2.81,3.26
20220914,134119.750,45.43685100,12.35499900,-54.34,23.24,1.46200000,1,2.91,3.51,-32.27,-0.37,0.00,0.00,0.200,14.529,1,0.58,-1.07,20.12,-0.50,-0.01,-9.88,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1628.10,1620.00,1620.00,11.49,10.83,10.73,10.73,3.43,3.11,2.81,3.25
20220914,134119.750,45.43685100,12.35499900,-54.34,23.24,1.46200000,1,2.96,3.24,-30.30,-0.41,0.00,0.00,0.200,14.529,1,0.85,-1.65,19.57,-0.49,0.06,-9.71,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1628.10,1611.90,1620.00,11.38,10.83,10.62,10.73,3.41,3.12,2.82,3.25
20220914,134120.000,45.43685300,12.35499700,-54.12,23.08,1.46500000,1,3.09,2.90,-28.35,-0.35,0.00,0.00,0.200,14.229,1,0.93,-1.98,19.31,-0.32,0.21,-9.62,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1620.00,1611.90,1620.00,11.60,10.73,10.62,10.73,3.46,3.13,2.82,3.25
20220914,134120.000,45.43685300,12.35499700,-54.12,23.08,1.46500000,1,3.14,2.59,-26.31,-0.38,0.00,0.00,0.200,14.229,1,-1.63,-0.86,19.35,-0.33,0.56,-9.71,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1620.00,1603.80,1620.00,11.71,10.73,10.51,10.73,3.46,3.13,2.82,3.25
20220914,134120.250,45.43685600,12.35499500,-53.79,22.93,1.46800000,1,2.91,2.45,-24.25,-0.32,0.00,0.00,0.210,13.172,1,-4.02,1.52,20.20,-0.02,0.37,-9.83,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1620.00,1603.80,1620.00,12.05,10.73,10.51,10.73,3.54,3.14,2.83,3.25
20220914,134120.250,45.43685600,12.35499500,-53.79,22.93,1.46800000,1,2.44,2.55,-22.14,-0.36,0.00,0.00,0.210,13.172,1,-6.05,3.01,20.24,0.08,0.06,-9.96,30.00,-30.00,30.00,-30.00,30.00,1600.00,1725.30,1611.90,1603.80,1620.00,12.17,10.62,10.51,10.73,3.52,3.14,2.82,3.26
20220914,134120.250,45.43685600,12.35499500,-53.79,22.93,1.46800000,1,1.83,2.76,-20.16,-0.40,0.00,0.00,0.210,13.172,1,-5.59,3.53,19.55,-0.23,-0.32,-10.13,30.00,-30.00,30.00,-30.00,30.00,1600.00,1725.30,1611.90,1603.80,1620.00,12.17,10.62,10.51,10.73,3.52,3.14,2.83,3.26
20220914,134120.500,45.43685800,12.35499400,-53.57,22.85,1.46900000,1,1.44,3.00,-18.32,-0.33,0.00,0.00,0.220,11.674,1,-1.09,3.05,19.31,-0.55,-0.47,-10.07,30.00,-30.00,30.00,-30.00,30.00,1600.00,1725.30,1636.20,1611.90,1628.10,12.17,10.94,10.62,10.83,3.46,3.14,2.84,3.26
20220914,134120.500,45.43685800,12.35499400,-53.57,22.85,1.46900000,1,1.51,3.15,-16.44,-0.36,0.00,0.00,0.220,11.674,1,2.27,1.21,18.59,-0.43,-0.25,-9.81,30.00,-30.00,30.00,-30.00,30.00,1600.00,1725.30,1636.20,1611.90,1628.10,12.17,10.94,10.62,10.83,3.51,3.14,2.85,3.25
20220914,134120.750,45.43686000,12.35499300,-53.34,22.77,1.47000000,1,1.88,3.11,-14.59,-0.28,0.00,0.00,0.220,11.236,1,4.52,-0.73,18.60,-0.40,0.04,-9.66,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1636.20,1611.90,1620.00,12.05,10.94,10.62,10.73,3.50,3.15,2.84,3.26
20220914,134120.750,45.43686000,12.35499300,-53.34,22.77,1.47000000,1,2.35,2.84,-12.63,-0.32,0.00,0.00,0.220,11.236,1,3.43,-3.10,18.63,-0.40,0.25,-9.60,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1652.40,1620.00,1611.90,12.05,11.16,10.73,10.62,3.46,3.15,2.85,3.26
20220914,134120.750,45.43686000,12.35499300,-53.34,22.77,1.47000000,1,2.63,2.39,-10.64,-0.35,0.00,0.00,0.220,11.236,1,0.99,-3.61,18.90,-0.27,0.32,-9.50,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1652.40,1611.90,1611.90,12.05,11.16,10.62,10.62,3.52,3.15,2.84,3.27
20220914,134121.000,45.43686300,12.35499200,-53.01,22.69,1.46900000,1,2.60,2.00,-8.67,-0.29,0.00,0.00,0.210,10.192,1,-2.13,-1.01,19.01,0.02,0.27,-9.63,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1652.40,1620.00,1611.90,11.94,11.16,10.73,10.62,3.46,3.15,2.84,3.27
20220914,134121.000,45.43686300,12.35499200,-53.01,22.69,1.46900000,1,2.35,1.90,-6.76,-0.32,0.00,0.00,0.210,10.192,1,-2.45,2.18,18.25,-0.01,0.17,-9.78,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1668.60,1628.10,1611.90,11.71,11.38,10.83,10.62,3.48,3.15,2.83,3.27
20220914,134121.250,45.43686600,12.35499100,-52.68,22.61,1.46800000,1,2.17,2.08,-4.83,-0.27,0.00,0.00,0.210,9.864,1,-0.98,4.62,19.62,0.22,-0.03,-9.94,30.00,-30.00,30.00,-30.00,30.00,1600.00,1676.70,1684.80,1628.10,1611.90,11.49,11.60,10.83,10.62,3.42,3.14,2.83,3.27
20220914,134121.250,45.43686600,12.35499100,-52.68,22.61,1.46800000,1,2.13,2.52,-2.79,-0.31,0.00,0.00,0.210,9.864,1,-0.07,7.19,19.78,0.28,0.01,-10.12,30.00,-30.00,30.00,-30.00,30.00,1600.00,1668.60,1684.80,1628.10,1611.90,11.38,11.60,10.83,10.62,3.48,3.14,2.83,3.27
20220914,134121.250,45.43686600,12.35499100,-52.68,22.61,1.46800000,1,2.23,3.17,-0.74,-0.35,0.00,0.00,0.210,9.864,1,1.86,7.79,20.18,-0.57,0.13,-10.06,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1684.80,1628.10,1603.80,11.60,11.60,10.83,10.51,3.50,3.14,2.83,3.26
20220914,134121.500,45.43686800,12.35499000,-52.45,22.54,1.46600000,1,2.41,3.73,1.43,-0.31,0.00,0.00,0.210,10.010,1,-0.24,5.82,20.90,-0.86,0.29,-9.87,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1660.50,1620.00,1603.80,11.60,11.27,10.73,10.51,3.51,3.13,2.83,3.26
20220914,134121.500,45.43686800,12.35499000,-52.45,22.54,1.46600000,1,2.36,4.02,3.54,-0.36,0.00,0.00,0.210,10.010,1,-2.68,2.95,20.20,-0.44,0.17,-9.83,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1668.60,1620.00,1603.80,11.71,11.38,10.73,10.51,3.52,3.13,2.82,3.26
20220914,134121.750,45.43687100,12.35499000,-52.12,22.54,1.46400000,1,2.21,4.08,5.68,-0.31,0.00,0.00,0.200,9.680,1,-2.60,0.52,21.03,-0.34,0.13,-9.67,30.00,-30.00,30.00,-30.00,30.00,1600.00,1692.90,1668.60,1620.00,1603.80,11.71,11.38,10.73,10.51,3.48,3.13,2.82,3.25
20220914,134121.750,45.43687100,12.35499000,-52.12,22.54,1.46400000,1,2.21,4.08,5.68,-0.31,0.00,0.00,0.200,9.680,1,-2.60,0.52,21.03,-0.34,0.13,-9.67,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1660.50,1644.30,1611.90,11.60,11.27,11.05,10.62,3.47,3.13,2.83,3.25
20220914,134121.750,45.43687100,12.35499000,-52.12,22.54,1.46400000,1,2.00,3.93,7.81,-0.36,0.00,0.00,0.200,9.680,1,-3.01,-1.34,20.57,-0.51,-0.17,-9.69,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1660.50,1644.30,1611.90,11.60,11.27,11.05,10.62,3.47,3.13,2.83,3.25
20220914,134121.750,45.43687100,12.35499000,-52.12,22.54,1.46400000,1,1.81,3.63,9.81,-0.40,0.00,0.00,0.200,9.680,1,-0.70,-2.03,21.32,-0.52,-0.35,-9.77,30.00,-30.00,30.00,-30.00,30.00,1600.00,1684.80,1660.50,1644.30,1603.80,11.60,11.27,11.05,10.51,3.46,3.12,2.83,3.25
20220914,134122.000,45.43687400,12.35499000,-51.79,22.54,1.46100000,1,1.88,3.30,11.84,-0.36,0.00,0.00,0.200,9.481,1,1.85,-1.47,20.86,-0.14,-0.20,-9.70,30.00,-30.00,30.00,-30.00,30.00,1600.00,1701.00,1644.30,1644.30,1611.90,11.83,11.05,11.05,10.62,3.51,3.12,2.84,3.24
20220914,134122.000,45.43687400,12.35499000,-51.79,22.54,1.46100000,1,2.19,3.08,13.87,-0.40,0.00,0.00,0.200,9.481,1,3.49,0.33,20.76,-0.12,-0.11,-9.74,30.00,-30.00,30.00,-30.00,30.00,1600.00,1709.10,1636.20,1644.30,1620.00,11.94,10.94,11.05,10.73,3.50,3.12,2.84,3.24
20220914,134122.250,45.43687600,12.35499000,-51.57,22.54,1.45700000,1,2.57,3.01,15.96,-0.34,0.00,0.00,0.190,9.263,1,3.16,1.12,21.09,-0.12,0.19,-9.70,30.00,-30.00,30.00,-30.00,30.00,1600.00,1717.20,1636.20,1644.30,1611.90,12.05,10.94,11.05,10.62,3.51,3.10,2.84,3.24
